"","ESTIMATE_TYPE","LICENCE_AREA","OPNG_CAT","OPNG_DESC","TARGETS_CHINOOK","STAT_WEEK","FISHING_DATE","FISHING.MONTH","FISHING.YEAR","MGMT_AREA","AREA_NAME","CATCH_REGION","HRS_OPEN","VESSELS_OP","CHINOOK_KEPT","CHINOOK_RELD","COMMENTS"
"6385","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-11,12,2012,26,"management area 26","NWVI",24,0,0,0,NA
"6386","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-11,12,2012,27,"management area 27","NWVI",24,0,0,0,NA
"6387","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-11,12,2012,123,"management area 123","SWVI",24,0,0,0,NA
"6388","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-11,12,2012,124,"management area 124","SWVI",24,0,0,0,NA
"6389","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-11,12,2012,125,"management area 125","NWVI",24,0,0,0,NA
"6390","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-11,12,2012,126,"management area 126","NWVI",24,0,0,0,NA
"6391","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-11,12,2012,127,"management area 127","NWVI",24,0,0,0,NA
"6392","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-12,12,2012,23,"management area 23","SWVI",24,0,0,0,NA
"6393","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-12,12,2012,24,"management area 24","SWVI",24,0,0,0,NA
"6394","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-12,12,2012,25,"management area 25","NWVI",24,0,0,0,NA
"6395","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-12,12,2012,26,"management area 26","NWVI",24,0,0,0,NA
"6396","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-12,12,2012,27,"management area 27","NWVI",24,0,0,0,NA
"6397","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-12,12,2012,123,"management area 123","SWVI",24,1,0,4,NA
"6398","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-12,12,2012,124,"management area 124","SWVI",24,0,0,0,NA
"6399","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-12,12,2012,125,"management area 125","NWVI",24,0,0,0,NA
"6400","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-12,12,2012,126,"management area 126","NWVI",24,0,0,0,NA
"6401","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-12,12,2012,127,"management area 127","NWVI",24,0,0,0,NA
"6402","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-13,12,2012,23,"management area 23","SWVI",24,1,5,2,NA
"6403","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-13,12,2012,24,"management area 24","SWVI",24,0,0,0,NA
"6404","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-13,12,2012,25,"management area 25","NWVI",24,0,0,0,NA
"6405","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-13,12,2012,26,"management area 26","NWVI",24,0,0,0,NA
"6406","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-13,12,2012,27,"management area 27","NWVI",24,0,0,0,NA
"6407","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-13,12,2012,123,"management area 123","SWVI",24,0,0,0,NA
"6408","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-13,12,2012,124,"management area 124","SWVI",24,0,0,0,NA
"6409","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-13,12,2012,125,"management area 125","NWVI",24,0,0,0,NA
"6410","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-13,12,2012,126,"management area 126","NWVI",24,0,0,0,NA
"6411","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-13,12,2012,127,"management area 127","NWVI",24,0,0,0,NA
"6412","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-14,12,2012,23,"management area 23","SWVI",24,0,0,0,NA
"6413","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-14,12,2012,24,"management area 24","SWVI",24,0,0,0,NA
"6414","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-14,12,2012,25,"management area 25","NWVI",24,0,0,0,NA
"6415","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-14,12,2012,26,"management area 26","NWVI",24,0,0,0,NA
"6416","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-14,12,2012,27,"management area 27","NWVI",24,0,0,0,NA
"6417","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-14,12,2012,123,"management area 123","SWVI",24,1,6,2,NA
"6418","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-14,12,2012,124,"management area 124","SWVI",24,0,0,0,NA
"6419","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-14,12,2012,125,"management area 125","NWVI",24,0,0,0,NA
"6420","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-14,12,2012,126,"management area 126","NWVI",24,0,0,0,NA
"6421","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-14,12,2012,127,"management area 127","NWVI",24,0,0,0,NA
"6422","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-15,12,2012,23,"management area 23","SWVI",24,1,49,8,NA
"6423","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-15,12,2012,24,"management area 24","SWVI",24,0,0,0,NA
"6424","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-15,12,2012,25,"management area 25","NWVI",24,0,0,0,NA
"6425","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-15,12,2012,26,"management area 26","NWVI",24,0,0,0,NA
"6426","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-15,12,2012,27,"management area 27","NWVI",24,0,0,0,NA
"6427","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-15,12,2012,123,"management area 123","SWVI",24,0,0,0,NA
"6428","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-15,12,2012,124,"management area 124","SWVI",24,0,0,0,NA
"6429","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-15,12,2012,125,"management area 125","NWVI",24,0,0,0,NA
"6430","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-15,12,2012,126,"management area 126","NWVI",24,0,0,0,NA
"6431","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/2",2012-12-15,12,2012,127,"management area 127","NWVI",24,0,0,0,NA
"6432","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-16,12,2012,23,"management area 23","SWVI",24,1,18,3,NA
"6433","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-16,12,2012,24,"management area 24","SWVI",24,0,0,0,NA
"6434","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-16,12,2012,25,"management area 25","NWVI",24,0,0,0,NA
"6435","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-16,12,2012,26,"management area 26","NWVI",24,0,0,0,NA
"6436","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-16,12,2012,27,"management area 27","NWVI",24,0,0,0,NA
"6437","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-16,12,2012,123,"management area 123","SWVI",24,0,0,0,NA
"6438","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-16,12,2012,124,"management area 124","SWVI",24,0,0,0,NA
"6439","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-16,12,2012,125,"management area 125","NWVI",24,0,0,0,NA
"6440","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-16,12,2012,126,"management area 126","NWVI",24,0,0,0,NA
"6441","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-16,12,2012,127,"management area 127","NWVI",24,0,0,0,NA
"6442","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-17,12,2012,23,"management area 23","SWVI",24,0,0,0,NA
"6443","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-17,12,2012,24,"management area 24","SWVI",24,0,0,0,NA
"6444","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-17,12,2012,25,"management area 25","NWVI",24,0,0,0,NA
"6445","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-17,12,2012,26,"management area 26","NWVI",24,0,0,0,NA
"6446","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-17,12,2012,27,"management area 27","NWVI",24,0,0,0,NA
"6447","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-17,12,2012,123,"management area 123","SWVI",24,0,0,0,NA
"6448","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-17,12,2012,124,"management area 124","SWVI",24,0,0,0,NA
"6449","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-17,12,2012,125,"management area 125","NWVI",24,0,0,0,NA
"6450","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-17,12,2012,126,"management area 126","NWVI",24,0,0,0,NA
"6451","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-17,12,2012,127,"management area 127","NWVI",24,0,0,0,NA
"6452","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-18,12,2012,23,"management area 23","SWVI",24,2,6,0,NA
"6453","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-18,12,2012,24,"management area 24","SWVI",24,0,0,0,NA
"6454","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-18,12,2012,25,"management area 25","NWVI",24,0,0,0,NA
"6455","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-18,12,2012,26,"management area 26","NWVI",24,0,0,0,NA
"6456","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-18,12,2012,27,"management area 27","NWVI",24,0,0,0,NA
"6457","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-18,12,2012,123,"management area 123","SWVI",24,0,0,0,NA
"6458","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-18,12,2012,124,"management area 124","SWVI",24,0,0,0,NA
"6459","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-18,12,2012,125,"management area 125","NWVI",24,0,0,0,NA
"6460","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-18,12,2012,126,"management area 126","NWVI",24,0,0,0,NA
"6461","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-18,12,2012,127,"management area 127","NWVI",24,0,0,0,NA
"6462","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-19,12,2012,23,"management area 23","SWVI",24,0,0,0,NA
"6463","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-19,12,2012,24,"management area 24","SWVI",24,0,0,0,NA
"6464","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-19,12,2012,25,"management area 25","NWVI",24,0,0,0,NA
"6465","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-19,12,2012,26,"management area 26","NWVI",24,0,0,0,NA
"6466","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-19,12,2012,27,"management area 27","NWVI",24,0,0,0,NA
"6467","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-19,12,2012,123,"management area 123","SWVI",24,0,0,0,NA
"6468","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-19,12,2012,124,"management area 124","SWVI",24,0,0,0,NA
"6469","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-19,12,2012,125,"management area 125","NWVI",24,0,0,0,NA
"6470","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-19,12,2012,126,"management area 126","NWVI",24,0,0,0,NA
"6471","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-19,12,2012,127,"management area 127","NWVI",24,0,0,0,NA
"6472","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-20,12,2012,23,"management area 23","SWVI",24,0,0,0,NA
"6473","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-20,12,2012,24,"management area 24","SWVI",24,0,0,0,NA
"6474","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-20,12,2012,25,"management area 25","NWVI",24,0,0,0,NA
"6475","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-20,12,2012,26,"management area 26","NWVI",24,0,0,0,NA
"6476","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-20,12,2012,27,"management area 27","NWVI",24,1,2,1,NA
"6477","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-20,12,2012,123,"management area 123","SWVI",24,0,0,0,NA
"6478","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-20,12,2012,124,"management area 124","SWVI",24,0,0,0,NA
"6479","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-20,12,2012,125,"management area 125","NWVI",24,0,0,0,NA
"6480","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-20,12,2012,126,"management area 126","NWVI",24,0,0,0,NA
"6481","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-20,12,2012,127,"management area 127","NWVI",24,0,0,0,NA
"6482","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-21,12,2012,23,"management area 23","SWVI",24,0,0,0,NA
"6483","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-21,12,2012,24,"management area 24","SWVI",24,0,0,0,NA
"6484","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-21,12,2012,25,"management area 25","NWVI",24,0,0,0,NA
"6485","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-21,12,2012,26,"management area 26","NWVI",24,0,0,0,NA
"6486","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-21,12,2012,27,"management area 27","NWVI",24,0,0,0,NA
"6487","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-21,12,2012,123,"management area 123","SWVI",24,0,0,0,NA
"6488","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-21,12,2012,124,"management area 124","SWVI",24,0,0,0,NA
"6489","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-21,12,2012,125,"management area 125","NWVI",24,0,0,0,NA
"6490","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-21,12,2012,126,"management area 126","NWVI",24,0,0,0,NA
"6491","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-21,12,2012,127,"management area 127","NWVI",24,0,0,0,NA
"6492","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-22,12,2012,23,"management area 23","SWVI",24,0,0,0,NA
"6493","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-22,12,2012,24,"management area 24","SWVI",24,0,0,0,NA
"6494","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-22,12,2012,25,"management area 25","NWVI",24,0,0,0,NA
"6495","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-22,12,2012,26,"management area 26","NWVI",24,0,0,0,NA
"6496","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-22,12,2012,27,"management area 27","NWVI",24,1,0,0,NA
"6497","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-22,12,2012,123,"management area 123","SWVI",24,0,0,0,NA
"6498","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-22,12,2012,124,"management area 124","SWVI",24,0,0,0,NA
"6499","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-22,12,2012,125,"management area 125","NWVI",24,0,0,0,NA
"6500","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-22,12,2012,126,"management area 126","NWVI",24,0,0,0,NA
"6501","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/3",2012-12-22,12,2012,127,"management area 127","NWVI",24,0,0,0,NA
"6502","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/4",2012-12-23,12,2012,23,"management area 23","SWVI",24,0,0,0,NA
"6503","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/4",2012-12-23,12,2012,24,"management area 24","SWVI",24,0,0,0,NA
"6504","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/4",2012-12-23,12,2012,25,"management area 25","NWVI",24,0,0,0,NA
"6505","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/4",2012-12-23,12,2012,26,"management area 26","NWVI",24,0,0,0,NA
"6506","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/4",2012-12-23,12,2012,27,"management area 27","NWVI",24,1,1,11,NA
"6507","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/4",2012-12-23,12,2012,123,"management area 123","SWVI",24,0,0,0,NA
"6508","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/4",2012-12-23,12,2012,124,"management area 124","SWVI",24,0,0,0,NA
"6509","IN-SEASON","Area G - Salmon Troll","Full Fleet","Area G TR / WCVI Aggr. CN / Nov 19-Dec 31","YES"," 12/4",2012-12-23,12,2012,125,"management area 125","NWVI",24,0,0,0,NA
