record_code,format_version,submission_date,reporting_agency,location_code,location_type,name,latitude,longitude,psc_basin,psc_region,epa_reach,description,rmis_region,rmis_basin,rmis_latitude,rmis_longitude,record_origin
"L","4.1","20200203","CDFO","2M BMP013","1","BC MARINE    P013",,,,,,"BC MARINE       PFMA 13 - Quadra Island, Cortez Island","JNST","JSM","50.1","-125.13","N"
"L","4.1","20200203","CDFO","2FS99GSMNR1185","1","R-PARADISE CH LOW",,,,,,"CDN ESCMENT     PARADISE CH LOW      GSMN","GST","GSTG",,,"N"
"L","4.1","20200203","CDFO","2MN26H011ELEVEN","1","CSPT  ELEVEN [H011]",,,,,,"CSPT            STAT AREA: H011 UNKNOWN PFMA 11/111 H011","JNST","JNSTG","51.05","-128.05","N"
"L","4.1","20200203","CDFO","2MSTNM120       759","1","TAAQN        M120-759",,,,,,"TAAQN           TROLL ZONE 26 (part of PFMAs 125, 126)","WCVI","NWVI","49.98","-127.64","N"
"L","4.1","20200203","CDFO","2FS99GSVIR2587","1","R-BINGS CREEK",,,,,,"CDN ESCMENT     BINGS CREEK          GSVI","GST","GSVI","48.794","-123.705","N"
"L","4.1","20200203","CDFO","2MS04P013       133","1","GSTR         P013-133",,,,,,"GSTR            DISCOVERY PASSAGE (PFMA SUBS 13-3 to -8, -11)","JNST","JNSTG","50.17","-125.36","N"
"L","4.1","20200203","CDFO","2MS23P017CENT RF 08","1","GSPTS CENT RF (17-8)","48.9833","-123.6333",,,,"GSPTS           STAT AREA: P017 CENTRE REEF         P017","GST","GSVI","48.9833","-123.6333","N"
"L","4.1","20200203","CDFO","2MS04P013       138","1","GSTR         P013-138",,,,,,"GSTR            THE LIGHTHOUSE","GST","GSTG",,,"N"
"L","4.1","20200203","CDFO","2MS22P016QUAR SH 17","1","GSPTN QUAR SH (16-17)","49.65","-124.15",,,,"GSPTN           STAT AREA: P016 QUARRY SHOAL        P016","GST","GSMS","49.65","-124.1333","N"
"L","4.1","20200203","CDFO","2MS22P013BASS PT 18","1","GSPTN BASS PT (13-18)","50.3316","-125.1276",,,,"GSPTN           STAT AREA: P013 BASSETT POINT       P013","JNST","JSM","50.3316","-125.1276","N"
"L","4.1","20200203","CDFO","2MS27M401","1","WSPT         M401",,,,,,"WSPT            Composite Area: PFMA 123/124","WCVI","SWVI","48","-126.88","N"
"L","4.1","20180206","CDFO","2MS27P124LENN IS","1","WSPT  LENN IS (P124)","49.1111","-125.9225",,,,"WSPT            STAT AREA: P124 LENNARD ISLAND      P124","WCVI","SWVI","49.1111","-125.9225","N"
"L","4.1","20200203","CDFO","2MS02H023       109","1","SWTR         H023-109",,,,,,"SWTR            UCLUELET","WCVI","SWVI","48.935","-125.56","N"
"L","4.1","20200203","CDFO","2MS22P014COLU BE 04","1","GSPTN COLU BE (14-4)","49.3556","-124.39",,,,"GSPTN           STAT AREA: P014 COLUMBIA BEACH      P014","GST","GSVI","49.3667","-124.3833","N"
"L","4.1","20200203","CDFO","2MS20M121       000","1","NWVN         M121-000",,,,,,"NWVN            PFMA 26, 126, 27, 127 (STAT AREAS 26, 27)","WCVI","NWVI","50.08","-127.98","N"
"L","4.1","20200203","CDFO","2MN26P012JOHN ST 03","1","CSPT  JOHN ST (12-3)","50.4694","-126.2231",,,,"CSPT            STAT AREA: P012 JOHNSTONE STRAIT    P012","JNST","JNSTG","50.4333","-126","N"
"L","4.1","20200203","CDFO","2M BMH23B","1","BC MARINE    H23B",,,,,,"BC MARINE       PFMA 23 (Coastal: 23-3 to 23-11), 123 (MRP AREA 23B)","WCVI","SWVI","48.84","-125.3","N"
"L","4.1","20200203","CDFO","2MS62P014BLAC CR 13","1","GSSPTCBLAC CR (14-13)","49.8537","-125.0998",,,,"GSSPTC          STAT AREA: P014 BLACK CREEK         P014","GST","GSVI","49.8537","-125.0998","N"
"L","4.1","20200203","CDFO","2MS22P016ACLA RK 17","1","GSPTN ACLA RK (16-17)","49.65","-124.15",,,,"GSPTN           STAT AREA: P016 ACLAND ROCK         P016","GST","GSMS","49.65","-124.15","N"
"L","4.1","20200203","CDFO","2MS22P016THUN BY 11","1","GSPTN THUN BY (16-11)","49.7722","-124.2747",,,,"GSPTN           STAT AREA: P016 THUNDER BAY         P016","GST","GSMS","49.7667","-124.2667","N"
"L","4.1","20200203","CDFO","2MS23P29MENGL BY","1","GSPTS ENGL BY (P29M)","49.2889","-123.1736",,,,"GSPTS           STAT AREA: P29M ENGLISH BAY         P29M","GST","GSMS","49.2889","-123.1736","N"
"L","4.1","20200203","CDFO","2MS27P021","1","WSPT         P021",,,,,,"WSPT            PFMA 21 - Tzuquanah Point","WCVI","SWVI","48.667","-124.87","N"
"L","4.1","20200203","CDFO","2MS02M114       346","1","SWTR         M114-346",,,,,,"SWTR            PFMAS 23, 123, 24, 124 - MRP SUBS 58, 59, 60","WCVI","SWVI","48.8","-125.8","N"
"L","4.1","20200203","CDFO","2MS27P024CLFF PT 04","1","WSPT  CLFF PT (24-4)","49.2839","-126.0336",,,,"WSPT            STAT AREA: P024 CLIFFORD POINT      P024","WCVI","SWVI","49.2839","-126.0336","N"
"L","4.1","20200203","CDFO","2MS27H027BROO BO","1","WSPT  BROO BO [H027]",,,,,,"WSPT            STAT AREA: H027 BROOKS BAY          H027","WCVI","NWVI",,,"N"
"L","4.1","20200203","CDFO","2MS27P025FERR PT","1","WSPT  FERR PT (P025)","49.7489","-126.9825",,,,"WSPT            STAT AREA: P025 FERRER POINT        P025","WCVI","NWVI","49.75","-126.9833","N"
"L","4.1","20200203","CDFO","2MS22P015REDO BY 05","1","GSPTN REDO BY (15-5)","50.2633","-124.9639",,,,"GSPTN           STAT AREA: P015 REDONDA BAY         P015","GST","GSMN","50.2667","-124.9667","N"
"L","4.1","20200203","CDFO","2M BMP020PEDD BY","1","BC MARPEDD BY (P020)","48.3364","-123.5481",,,,"BC MARINE       STAT AREA: P020 PEDDER BAY          P020","GST","GSVI","48.3364","-123.5481","N"
"L","4.1","20200203","CDFO","2MS62P016WATERFA 03","1","GSSPTCWATERFA (16-3)","49.6122","-124.0392",,,,"GSSPTC          STAT AREA: P016 WATERFALL           P016","GST","GSMS","49.6","-124.0167","N"
"L","4.1","20200203","CDFO","2MS27M23BHEDD RF","1","WSPT  HEDD RF (M23B)","48.8867","-125.472",,,,"WSPT            STAT AREA: M23B HEDDINGTON REEF     M23B","WCVI","SWVI","48.8867","-125.472","N"
"L","4.1","20200203","CDFO","2MS22P014PT HOLM 13","1","GSPTN PT HOLM (14-13)","49.675","-124.8454",,,,"GSPTN           STAT AREA: P014 POINT HOLMES        P014","GST","GSVI","49.675","-124.8454","N"
"L","4.1","20200203","CDFO","2MS22P015LEWI CH 05","1","GSPTN LEWI CH (15-5)","50.1833","-124.9236",,,,"GSPTN           STAT AREA: P015 LEWIS CHANNEL       P015","GST","GSMN","50.1833","-124.9236","N"
"L","4.1","20200203","CDFO","2MS27P127KAIN IS","1","WSPT  KAIN IS (P127)","50.4425","-128.0339",,,,"WSPT            STAT AREA: P127 KAINS ISLAND        P127","WCVI","NWVI","50.45","-128.0333","N"
"L","4.1","20200203","CDFO","2F 29FWLFEDGE BR","1","FWSPT EDGE BR [FWLF]","49.1667","-122.85",,,,"FWSPT           STAT AREA: FWLF FRASER:EDGEWATER BARFWLF","GST","GSMS","49.1667","-122.85","N"
"L","4.1","20200203","CDFO","2MS23P29MTSAWWAS 06","1","GSPTS TSAWWAS (29-6)","49.0081","-123.1283",,,,"GSPTS           STAT AREA: P29M TSAWWASSEN          P29M","GST","GSMS","49.0081","-123.1283","N"
"L","4.1","20200203","CDFO","2MS27H027TWSEVEO","1","WSPT  TWSEVEO [H027]",,,,,,"WSPT            STAT AREA: H027 UNKNOWN PFMA 127    H027","WCVI","NWVI","50.45","-128.12","N"
"L","4.1","20200203","CDFO","2MS62P015BLUB BY 01","1","GSSPTCBLUB BY (15-1)","49.7986","-124.6175",,,,"GSSPTC          STAT AREA: P015 BLUBBER BAY         P015","GST","GSMS","49.8","-124.6167","N"
"L","4.1","20200203","CDFO","2MS11P012       075","1","JSN          P012-075",,,,,,"JSN             BULL HARBOUR","JNST","JSVI","50.9167","-127.9344","N"
"L","4.1","20200203","CDFO","2MS22P016JEDE IS 19","1","GSPTN JEDE IS (16-19)","49.4981","-124.2014",,,,"GSPTN           STAT AREA: P016 JEDEDIAH ISLAND     P016","GST","GSMS","49.4833","-124.1833","N"
"L","4.1","20200203","CDFO","2MS02P124       000","1","SWTR         P124-000",,,,,,"SWTR            PFMA 124 - Open water southwest of Clayoquot Sound","WCVI","SWVI","48.74","-126.68","N"
"L","4.1","20200203","CDFO","2MN26P012SOINTUL 18","1","CSPT  SOINTUL (12-18)","50.6286","-127.0234",,,,"CSPT            STAT AREA: P012 SOINTULA            P012","JNST","JNSTG","50.6286","-127.0234","N"
"L","4.1","20200203","CDFO","2MN26P012DRUR IN 42","1","CSPT  DRUR IN (12-42)","50.9","-127.05",,,,"CSPT            STAT AREA: P012 DRURY INLET         P012","JNST","JSM","50.9","-127.05","N"
"L","4.1","20200203","CDFO","2MS22P014ROYSTON 14","1","GSPTN ROYSTON (14-14)","49.65","-124.95",,,,"GSPTN           STAT AREA: P014 ROYSTON             P014","GST","GSVI","49.65","-124.8833","N"
"L","4.1","20200203","CDFO","2MS04P013       137","1","GSTR         P013-137",,,,,,"GSTR            STUART I. (PFMA SUBS 13 -18, -20, -23)","JNST","JSM","50.41","-125.16","N"
"L","4.1","20200203","CDFO","2MS22P015REFU CV 05","1","GSPTN REFU CV (15-5)","50.1244","-124.8478",,,,"GSPTN           STAT AREA: P015 REFUGE COVE         P015","GST","GSMN","50.1167","-124.8667","N"
"L","4.1","20200203","CDFO","2MS27H024FLOR IS","1","WSPT  FLOR IS [H024]","49.3288","-126.1571",,,,"WSPT            STAT AREA: H024 FLORES ISLAND       H024","WCVI","SWVI","49.3288","-126.1571","N"
"L","4.1","20200203","CDFO","2MS22P014SAND BF 10","1","GSPTN SAND BF (14-10)","49.5803","-124.8",,,,"GSPTN           STAT AREA: P014 SAND BLUFF          P014","GST","GSVI","49.6","-124.7667","N"
"L","4.1","20200203","CDFO","2MS23P017ICAR PT 18","1","GSPTS ICAR PT (17-18)","49.2486","-124.0336",,,,"GSPTS           STAT AREA: P017 ICARUS POINT        P017","GST","GSVI","49.25","-124.0333","N"
"L","4.1","20200203","CDFO","2MS61P013SONO IS 26","1","JSSSPTSONO IS (13-26)","50.3572","-125.2689",,,,"JSSSPT          STAT AREA: P013 SONORA ISLAND       P013","JNST","JSM","50.3333","-125.3667","N"
"L","4.1","20200203","CDFO","2MS27M23BBARK SD 08","1","WSPT  BARK SD (23-8)","48.843","-125.3813",,,,"WSPT            STAT AREA: M23B BARKLEY SOUND       M23B","WCVI","SWVI","48.843","-125.3813","N"
"L","4.1","20200203","CDFO","2MS27M23BBERN PT 03","1","WSPT  BERN PT (23-3)","48.95","-125.0031",,,,"WSPT            STAT AREA: M23B BERNARD POINT       M23B","WCVI","SWVI","48.95","-125.0031","N"
"L","4.1","20200203","CDFO","2MS27M23BLEAC IT 07","1","WSPT  LEAC IT (23-7)","48.8308","-125.2408",,,,"WSPT            STAT AREA: M23B LEACH ISLET         M23B","WCVI","SWVI","48.8308","-125.2408","N"
"L","4.1","20200203","CDFO","2MS22P015LANC IN 04","1","GSPTN LANC IN (15-4)","50.0617","-124.7161",,,,"GSPTN           STAT AREA: P015 LANCELOT INLET      P015","GST","GSMN","50.05","-124.7","N"
"L","4.1","20200203","CDFO","2MS23P018OCTO PT 07","1","GSPTS OCTO PT (18-7)","48.7989","-123.5625",,,,"GSPTS           STAT AREA: P018 OCTOPUS POINT       P018","GST","GSVI","48.7989","-123.5625","N"
"L","4.1","20200203","CDFO","2MS24M19BQUAR CV 03","1","JFSPT QUAR CV (19-3)","48.3431","-123.5367",,,,"JFSPT           STAT AREA: M19B QUARANTINE COVE     M19B","GST","GSVI","48.3431","-123.5367","N"
"L","4.1","20200203","CDFO","2MS27P027CLIF PT 02","1","WSPT  CLIF PT (27-2)","50.4633","-127.9375",,,,"WSPT            STAT AREA: P027 CLIFFE POINT        P027","WCVI","NWVI","50.4667","-127.9333","N"
"L","4.1","20200203","CDFO","2MS02M053       000","1","SWTR         M053-000",,,,,,"SWTR            PFMA 21, 121, 23, 123, 24, 124 (STAT AREAS 21, 23, 24)","WCVI","SWVI",,,"N"
"L","4.1","20200203","CDFO","2MN26M094","1","CSPT         M094",,,,,,"CSPT            PFMA 11, 111, 12, (STAT AREAS 11, 12)","JNST","JNSTG","51.02","-127.81","N"
"L","4.1","20200203","CDFO","2MS23P29MROBE BK 07","1","GSPTS ROBE BK (29-7)","49.0617","-123.1775",,,,"GSPTS           STAT AREA: P29M ROBERTS BANK        P29M","GST","GSMS","49.0617","-123.1775","N"
"L","4.1","20200203","CDFO","2MS27H025GARD PT","1","WSPT  GARD PT [H025]","49.8479","-126.9053",,,,"WSPT            STAT AREA: H025 GARDEN POINT        H025","WCVI","NWVI","49.8479","-126.9053","N"
"L","4.1","20200203","CDFO","2MS14P020       093","1","JFTR         P020-093",,,,,,"JFTR            BONILLA PT. TO SOMBRIO PT. (PFMA SUB 20-3)","WCVI","SWVI","48.48","-124.4","N"
"L","4.1","20200203","CDFO","2MN26P012ALDE IS 06","1","CSPT  ALDE IS (12-6)","50.6025","-126.6116",,,,"CSPT            STAT AREA: P012 ALDER ISLAND        P012","JNST","JNSTG","50.6025","-126.6116","N"
"L","4.1","20200203","CDFO","2MS22P014WALL BE 01","1","GSPTN WALL BE (14-1)","49.3006","-124.2222",,,,"GSPTN           STAT AREA: P014 WALL BEACH          P014","GST","GSVI","49.3006","-124.2222","N"
"L","4.1","20200203","CDFO","2MS27P124COX PT","1","WSPT  COX PT (P124)","49.0973","-125.8904",,,,"WSPT            STAT AREA: P124 COX POINT           P124","WCVI","SWVI","49.0973","-125.8904","N"
"L","4.1","20200203","CDFO","2MS27P127LAWN PT","1","WSPT  LAWN PT (P127)","50.3253","-127.9767",,,,"WSPT            STAT AREA: P127 LAWN POINT          P127","WCVI","NWVI","50.3333","-127.9667","N"
"L","4.1","20200203","CDFO","2MS27H024","1","WSPT         H024",,,,,,"WSPT            PFMA 24, 124 (STAT AREA 24)","WCVI","SWVI","49.16","-126.12","N"
"L","4.1","20200203","CDFO","2MN57H011       000","1","SCTR         H011-000",,,,,,"SCTR            PFMA 11, 111 (STAT AREA 11)","JNST","JNSTG","51.05","-128.05","N"
"L","4.1","20200203","CDFO","2MS23P028WEST BY 06","1","GSPTS WEST BY (28-6)","49.3392","-123.21",,,,"GSPTS           STAT AREA: P028 WEST BAY            P028","GST","GSMS","49.3333","-123.2167","N"
"L","4.1","20200203","CDFO","2MS23M19ACOLE BY 08","1","GSPTS COLE BY (19-8)","48.6219","-123.4744",,,,"GSPTS           STAT AREA: M19A COLES BAY           M19A","GST","GSVI","48.6167","-123.4833","N"
"L","4.1","20200203","CDFO","2MS23P018JAME BY 02","1","GSPTS JAME BY (18-2)","48.8439","-123.4022",,,,"GSPTS           STAT AREA: P018 JAMES BAY           P018","GST","GSVI","48.85","-123.4","N"
"L","4.1","20200203","CDFO","2MS62P016PEND HA 17","1","GSSPTCPEND HA (16-17)","49.6282","-124.0373",,,,"GSSPTC          STAT AREA: P016 PENDER HARBOUR      P016","GST","GSMS","49.6282","-124.0373","N"
"L","4.1","20200203","CDFO","2MS27H027GRNT BO","1","WSPT  GRNT BO [H027]",,,,,,"WSPT            STAT AREA: H027 GRANT BAY           H027","WCVI","SWVI",,,"N"
"L","4.1","20200203","CDFO","2MS22P013GRAN BY 11","1","GSPTN GRAN BY (13-11)","50.2406","-125.3108",,,,"GSPTN           STAT AREA: P013 GRANITE BAY         P013","JNST","JSM","50.25","-125.3167","N"
"L","4.1","20200203","CDFO","2MS17M119       373","1","NWTR & SWTR  M119-373",,,,,,"NWTR & SWTR     PFMAS 24 to 26, 124 to 126 - MRP SUBS 64, 66, 67, 68","WCVI","WCVIG",,,"N"
"L","4.1","20200203","CDFO","2MS23P018WALL PT 04","1","GSPTS WALL PT (18-4)","48.7364","-123.2314",,,,"GSPTS           STAT AREA: P018 WALLACE POINT       P018","GST","GSVI","48.7333","-123.2333","N"
"L","4.1","20200203","CDFO","2M BMP015HARW IS 02","1","BC MARHARW IS (15-2)","49.8606","-124.6525",,,,"BC MARINE       STAT AREA: P015 HARWOOD ISLAND      P015","GST","GSMN","49.8606","-124.6525","N"
"L","4.1","20180206","CDFO","2F 29FWLFEDGE BR 15","1","FWSPT EDGE BR [29-15]","49.1667","-122.85",,,,"FWSPT           STAT AREA: FWLF FRASER:EDGEWATER BARFWLF","GST","GSMS","49.1667","-122.85","N"
"L","4.1","20200203","CDFO","2MS27P121PACH PT","1","WSPT  PACH PT (P121)","48.7542","-125.1009",,,,"WSPT            STAT AREA: P121 PACHENA POINT       P121","WCVI","SWVI","48.7542","-125.1009","N"
"L","4.1","20200203","CDFO","2MS23P017DECO IS 04","1","GSPTS DECO IS (17-4)","49.1006","-123.7414",,,,"GSPTS           STAT AREA: P017 DE COURCY ISLAND    P017","GST","GSVI","49.1","-123.75","N"
"L","4.1","20200203","CDFO","2MN26P011CP SUTI 01","1","CSPT  CP SUTI (11-1)","50.8744","-128.0503",,,,"CSPT            STAT AREA: P011 CAPE SUTIL          P011","JNST","JNSTG","50.8744","-128.0503","N"
"L","4.1","20200203","CDFO","2MS02M111       339","1","SWTR         M111-339",,,,,,"SWTR            PFMAS 21, 121, 23, 123 - MRP SUBS 52, 53, 59","WCVI","SWVI",,,"N"
"L","4.1","20200203","CDFO","2MS24M19BFINN CV 05","1","JFSPT FINN CV (19-5)","48.4742","-123.2978",,,,"JFSPT           STAT AREA: M19B FINNERTY COVE       M19B","GST","GSVI","48.4667","-123.3","N"
"L","4.1","20200203","CDFO","2MS22P013DENT IS 23","1","GSPTN DENT IS (13-23)","50.4056","-125.1894",,,,"GSPTN           STAT AREA: P013 DENT ISLAND         P013","JNST","JSM","50.4","-125.1833","N"
"L","4.1","20180206","CDFO","2MS27P123SEAB RK","1","WSPT  SEAB RK (P123)","48.7492","-125.1547",,,,"WSPT            STAT AREA: P123 SEABIRD ROCKS       P123","WCVI","SWVI","48.7492","-125.1547","N"
"L","4.1","20200203","CDFO","2MS27P025MAQU PT","1","WSPT  MAQU PT (P025)","49.58","-126.6772",,,,"WSPT            STAT AREA: P025 MAQUINNA POINT      P025","WCVI","WCVIG","49.58","-126.6772","N"
"L","4.1","20200203","CDFO","2MS27M23BLINK IS 05","1","WSPT  LINK IS (23-5)","48.9566","-125.0828",,,,"WSPT            STAT AREA: M23B LINK ISLAND         M23B","WCVI","SWVI","48.9566","-125.0828","N"
"L","4.1","20200203","CDFO","2MS22P013HOWE IS 27","1","GSPTN HOWE IS (13-27)","50.3417","-125.4053",,,,"GSPTN           STAT AREA: P013 HOWE ISLAND         P013","JNST","JSM","50.35","-125.4","N"
"L","4.1","20200203","CDFO","2MS27P027HUGH RK 04","1","WSPT  HUGH RK (27-4)","50.25","-127.8833",,,,"WSPT            STAT AREA: P027 HUGHES ROCK         P027","WCVI","NWVI","50.2503","-127.8831","N"
"L","4.1","20200203","CDFO","2MS22P016NTEX IS 22","1","GSPTN NTEX IS (16-22)","49.7732","-124.6044",,,,"GSPTN           STAT AREA: P016 TEXADA ISLAND-NORTH P016","GST","GSMS","49.7833","-124.6333","N"
"L","4.1","20200203","CDFO","2MS27M23BALLE RK 11","1","WSPT  ALLE RK (23-11)","48.9001","-125.433",,,,"WSPT            STAT AREA: M23B ALLEY ROCK          M23B","WCVI","SWVI","48.9001","-125.433","N"
"L","4.1","20200203","CDFO","2MS22P013TAKU    13","1","GSPTN TAKU (13-13)","50.1","-125.2",,,,"GSPTN           STAT AREA: P013 TAKU                P013","JNST","JSM","50.1","-125.2","N"
"L","4.1","20200203","CDFO","2MS24M19BALBE HD 03","1","JFSPT ALBE HD (19-3)","48.3883","-123.4775",,,,"JFSPT           STAT AREA: M19B ALBERT HEAD         M19B","GST","GSVI","48.3883","-123.4775","N"
"L","4.1","20200203","CDFO","2M BMM23BBAMFIEL","1","BC MARBAMFIEL (M23B)","48.8411","-125.1408",,,,"BC MARINE       STAT AREA: M23B BAMFIELD            M23B","WCVI","SWVI","48.8411","-125.1408","N"
"L","4.1","20200203","CDFO","2MS62P015REFU CV 05","1","GSSPTCREFU CV (15-5)","50.1244","-124.8478",,,,"GSSPTC          STAT AREA: P015 REFUGE COVE         P015","GST","GSMN","50.1167","-124.8667","N"
"L","4.1","20200203","CDFO","2MS27P124PLOV RF 03","1","WSPT  PLOV RF (124-3)","49.1833","-126.0833",,,,"WSPT            STAT AREA: P124 PLOVER REEFS        P124","WCVI","SWVI","49.1833","-126.0833","N"
"L","4.1","20200203","CDFO","2F 290FW MILL RI","1","FWSPT MILL RI [FW]","48.4544","-123.4639",,,,"FWSPT           STAT AREA: 0FW MILL STREAM         0FW","GST","GSVI","48.45","-123.4667","N"
"L","4.1","20200203","CDFO","2MS28M23ASPRO NA 01","1","ACSPT SPRO NA (23-1)","49.1176","-124.8156",,,,"ACSPT           STAT AREA: M23A SPROAT NARROWS      M23A","WCVI","SWVI","49.1176","-124.8156","N"
"L","4.1","20200203","CDFO","2MS62P015DINN RK 02","1","GSSPTCDINN RK (15-2)","49.95","-124.7167",,,,"GSSPTC          STAT AREA: P015 DINNER ROCK         P015","GST","GSMN","49.95","-124.7167","N"
"L","4.1","20200203","CDFO","2MS62P015TOBA IN 06","1","GSSPTCTOBA IN (15-6)","50.4108","-124.6039",,,,"GSSPTC          STAT AREA: P015 TOBA INLET          P015","GST","GSMN","50.4333","-124.5","N"
"L","4.1","20200203","CDFO","2MS27P027NERO IN 08","1","WSPT  NERO IN (27-8)","50.4453","-127.5269",,,,"WSPT            STAT AREA: P027 NEROUTSOS INLET     P027","WCVI","NWVI","50.4667","-127.55","N"
"L","4.1","20200203","CDFO","2MS22P013STAN DK 03","1","GSPTN STAN DK (13-3)","50.0333","-125.25",,,,"GSPTN           STAT AREA: P013 STANDARD OIL DOCK   P013","JNST","JNSTG","50.0333","-125.25","N"
"L","4.1","20200203","CDFO","2MS27H23BPINN RU","1","WSPT  PINN RU [H23B]",,,,,,"WSPT            STAT AREA: H23B PINNACLE ROCK       H23B","WCVI","SWVI","48.853667","-125.306022","N"
"L","4.1","20200203","CDFO","2MS23P018THIE BY 04","1","GSPTS THIE BY (18-4)","48.7714","-123.3133",,,,"GSPTS           STAT AREA: P018 THIEVES BAY         P018","GST","GSVI","48.7667","-123.3167","N"
"L","4.1","20171204","CDFO","2MS23P029","1","GSPTS        P029",,,,,,"GSPTS           PFMA 29 - Lower Georgia Strait","GST","GSTG","49.15","-123.45","N"
"L","4.1","20200203","CDFO","2MN26P011RAYN PT 02","1","CSPT  RAYN PT (11-2)","51.1417","-127.7403",,,,"CSPT            STAT AREA: P011 RAYNOR POINT        P011","JNST","JNSTG","51.1417","-127.7403","N"
"L","4.1","20200203","CDFO","2MN26P012BEAV HA 16","1","CSPT  BEAV HA (12-16)","50.7094","-127.4086",,,,"CSPT            STAT AREA: P012 BEAVER HARBOUR      P012","JNST","JSVI","50.7","-127.35","N"
"L","4.1","20200203","CDFO","2MS22P016EGMO PT 09","1","GSPTN EGMO PT (16-9)","49.7758","-123.9469",,,,"GSPTN           STAT AREA: P016 EGMONT POINT        P016","GST","GSMS","49.7833","-123.95","N"
"L","4.1","20200203","CDFO","2MS22P016HRDY IS 11","1","GSPTN HRDY IS (16-11)","49.7419","-124.1975",,,,"GSPTN           STAT AREA: P016 HARDY ISLAND        P016","GST","GSMS","49.7333","-124.1667","N"
"L","4.1","20200203","CDFO","2MS23P028GOWE PT 01","1","GSPTS GOWE PT (28-1)","49.3819","-123.5382",,,,"GSPTS           STAT AREA: P028 GOWER POINT         P028","GST","GSMS","49.3819","-123.5382","N"
"L","4.1","20200203","CDFO","2MS62P014","1","GSSPTC       P014",,,,,,"GSSPTC          PFMA 14 - Oyster River, Parksville","GST","GSVI","49.61","-124.71","N"
"L","4.1","20200203","CDFO","2MS23M19AGOLD IS 12","1","GSPTS GOLD IS (19-12)","48.5031","-123.5472",,,,"GSPTS           STAT AREA: M19A GOLDSTREAM ISLAND   M19A","GST","GSVI","48.5","-123.55","N"
"L","4.1","20200203","CDFO","2MS02M114       362","1","SWTR         M114-362",,,,,,"SWTR            PFMAS 23, 123, 24, 124 - MRP SUBS 59, 60","WCVI","SWVI","48.74","-125.95","N"
